Nat weight	FFARMCOD	FFSOLCOD	FFSZSYST	FFFADNSY	FFBOOKNO	FFREGVAT	FSIZUAA	FSIZESU	FSIZUNAD	FSIZEADJ	FSIZLDOW	FSIZLDRT	FSIZLDLT	FSIZFRAC	FSIZFDAC	FSIZCRPS	FSIZ1HAY	FSIZ2HAY	FSIZ3HAY	FSIZSLG1	FSIZSLG2	FSIZSLG3	FSIZAJHY	FSIZAJSL	FSIZRGAC	FSIZREMA	FSIZFORT	FSIZRGEQ	FSIZCMEQ	FSIZRTFE	FSIZRTNE	FSIZGZAC	FSIZNGRZ	FSIZPGRZ	FSIZKGRZ	FSIZPSAC	FSIZNGRS	FSIZPGRS	FSIZKGRS	FLABUNPD	FLABPAID	FLABTOTL	FLABSMDS	FAINVFRM	FAINVMCH	FAINVLST	FAINVBLD	FAINVLIM	FARMGO	FARMDC	FARMGM	FARMOHCT	FARMFFI	FINCLDLT	FINVCHG	FPRDCONH	FGSALREC	FCROPSAL	FLIVSALE	FSLOTHLV	FLIVPUR	FPROTHLV	FVALFLAB	FMGMIVTI	FLMGMIVT	FNTCAPEX	FAVNODRY	FNODRYLU	FNOCATLU	FNOSHPLU	FNOHORLU	FNODERLU	FNOGOTLU	FTOTALLU	FDPURCON	FDPURBLK	FDFERFIL	FDCRPPRO	FDPURSED	FDMACHIR	FDTRANS	FDLIVMNT	FDAIFEES	FDVETMED	FDCASLAB	FDMQLEAS	FDMISCEL	FDMISCLV	FDMISCCP	FDEXPEND	FDFODADJ	FDTOTAL	FDNOTALT	FORNTCON	FOCARELP	FOHIRLAB	FOINTPAY	FOMACDPR	FOMACOPT	FOBLDDPR	FOBLDMNT	FODPRLIM	FOUPKPLD	FOEXLIME	FOANNUIT	FORATES	FOINSURE	FOFUELLU	FOELECFS	FOPHONFS	FOLABEXP	FORTFMER	FORTNFER	FOINHACQ	FOMISCEL	FOTOTAL	FTOTALCT	FDAIRYGO	FDAIRYDC	FDAIRYGM	FCATLEGO	FCATLEDC	FCATLEGM	FSHEEPGO	FSHEEPDC	FSHEEPGM	FPIGSGO	FPIGSDC	FPIGSGM	FPOULTGO	FPOULTDC	FPOULTGM	FHORSEGO	FHORSEDC	FHORSEGM	FOTHERGO	FOTHERDC	FOTHERGM	FLIVSTGO	FLIVSTDC	FLIVSTGM	FFODCPGO	FFODCPDC	FFODCPGM	FMISCCGO	FMISCCDC	FCROPSGO	FCROPSDC	FCROPSGM	FCPLIVGO	FCRLIVDC	FCPLIVGM	FRHIREMH	FREVOTH	FGRNTSUB	FINTTRAN	FARMGO	FARMDC	FARMGM	FVOPCSHC	FVCLCSHC	FVOPFODC	FVCLFODC	FVOPSTOR	FVCLSTOR	FVOPLVST	FVCLLVST	FVOPOTLV	FVCLOTLV	FCARCLIV	FCARDEPR	FCARFUEL	FCARREPR	FCARTAX	FCARINSU	FCARTCST	FCARSHAR	FCARPURC	FCARSALE	ICOPINVQ	ICOPINVV	ICPURQTY	ICPURVAL	ICALLQTY	ICALLVAL	ICCLINVQ	ICCLINVV	ICALLDYQ	ICALLDYV	ICALLCQT	ICALLCVL	ICALLSQT	ICALLSVL	ICALLHQT	ICALLHVL	ICALLPGQ	ICALLPGV	ICALLPYQ	ICALLPYV	ICALLDRQ	ICALLDRV	ICALLGQT	ICALLGVL	ICALLOLQ	ICALLOLV	ICWASTEQ	ICWASTEV	ICMKSUBQ	ICMKSUBV
42.2631579	7119	408	583606	442	1327	2	140	48.63	157.4	121	121.8	40.5	4.9	121.7	193.99	121	0	0	0	24.3	0	0	0	13.36	0	17.4	0	0	0	0	0	107.64	10017	550	1100	121	12317	800	1600	1.17	0.12	1.29	644.8	4812000	117344.52	141570	89292.02	17336.21	155509	40644.75	114864.25	53867.8	60996.45	1100	-7890	0	164980	6070	68974	0	1581	0	20465.67	40530.79	60403	52903	0	0	122.25	61.17	0	0	0	183.42	11398	3030	12612	139	0	800	0	5392	0	5392	2200	0	2592	2027	565	38163	2481.75	40644.75	0	8880	2081.4	0	4798.12	14278.6	6687	6881.41	857	2057.26	1238	0	0	0	2743	60	339	699	0	0	0	0	6109	53867.8	94512.55	0	0	0	36562	27752.38	8809.62	23655	12892.37	10762.63	0	0	0	0	0	0	0	0	0	0	0	0	60217	40644.75	19572.25	0	0	0	0	0	6070	0	6070	66287	40644.75	25642.25	0	0	88122	0	155509	40644.75	114864.25	0	0	5088	2606.25	500	0	142390	140750	0	0	5478	1370	2024	676	511	450	5217	0.2	0	0	0	0	933.5	11398	933.5	11398	0	0	0	0	737.5	8818	196	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.84848485	7125	309	452575	422	1285	2	79.9	37.71	81.9	73.9	40.1	41.8	0	73.43	85.28	71.9	4.5	0	0	23	0	0	2.7	13.8	8	2	0	2	0	0	0	55.4	5350	240	0	71.9	7600	580	600	1.22	0.01	1.23	517.01	1500000	52065.96	112082.5	193670.44	7666.29	99414	37091.52	62322.48	46026.64	16295.84	0	-11085	0	111339	0	62176	0	840	0	21440.22	-5144.38	11981	11981	0	0	97.2	47.85	0	0	0	145.04	15804	1310	7126	574	96	2776	745	3572	150	3422	200	0	3148	2598	550	35351	1740.52	37091.52	0	6100	3677.5	0	539.14	6419.4	5232	12804	254	515.6	2678	2857	0	0	0	3735	168	295	0	0	0	0	7807	46026.64	83118.16	0	0	0	34417	25918.73	8498.27	16324	11172.79	5151.21	0	0	0	0	0	0	0	0	0	0	0	0	50741	37091.52	13649.48	0	0	0	0	0	0	0	0	50741	37091.52	13649.48	0	0	48673	0	99414	37091.52	62322.48	0	0	5642	3901.48	0	0	117625	106540	0	0	1440	360	1500	1767	259	400	4286	0.75	0	0	0	0	1091.82	15737	1091.82	15737	0	0	0	0	799.02	10254	292.8	5483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	67
63.68	7163	115	736521	411	1415	2	49.8	61.38	51.4	49.8	29.1	22.3	0	54.29	70.22	49.8	0	0	0	15	15	0	0	11.25	0	1.6	0	0	0	0	0	38.55	5430	350	700	49.8	8310	650	1900	2	0.02	2.02	578.3	550000	41231.45	91400	53657.59	3191.78	177616	48571.96	129044.04	32968.93	96075.11	0	-1800	538	178878	0	37115	0	0	0	35084	60991.11	27736	27736	60.81	60.81	41.94	0	0	0	0	102.77	16219	1120	8156	0	141	6705	193	7857	1976	5881	0	567.5	6502.76	5435.26	500	46893.76	1678.2	48571.96	0	5925	5126	390	234	5559.72	4885	3946.85	681	271.36	2622	0	0	0	1200	2434	1732	578	0	0	0	0	3328	32968.93	81540.9	124157.22	30997.89	93159.33	34278	20559.29	13718.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158435.22	51557.18	106878.04	0	0	0	0	0	0	0	0	158435.22	51557.18	106878.04	0	0	22166	2985.22	177616	48571.96	129044.04	0	0	8706	7027.8	677	600	89250	93550	0	0	16900	2600	1575	463	484	510	5632	0.5	19500	9750	0	0	1505.4	16219	1505.4	16219	0	0	905.4	9989	600	6230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.22222222	7177	501	109734	421	1790	2	67.1	9.14	67.2	42.8	22.7	44.5	0	42.44	65.94	36.7	0	0	0	4	4	0	0	3.2	30.4	0.1	0	6.1	0	0	0	33.5	986.25	81.25	325	36.7	1706.25	156.25	625	1	0	1	109.64	448000	4921.16	30155.5	27233.49	0	31530	11561.17	19968.83	14602.61	5366.22	0	-1289	0	35996	0	16629	0	3177	0	17542	-12175.78	0	0	0	0	36.45	0	0	0	0	36.45	3887	1085	1739	0	0	4300	161	957	0	957	0	0	207	65	142	12336	-774.83	11561.17	0	2540	3412.5	0	0	732.7	3686	2939.41	206	0	337	0	0	0	109	1070	309	192	0	0	0	0	749	14602.61	26163.78	0	0	0	12163	11561.17	601.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12163	11561.17	601.83	0	0	0	0	0	0	0	0	12163	11561.17	601.83	0	0	19367	0	31530	11561.17	19968.83	0	0	1920	2694.83	350	350	30800	29511	0	0	8960	2240	2550	122	511	400	5823	0.5	0	0	0	0	330	3887	330	3887	0	0	0	0	330	3887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.68	7194	421	295501	411	1367	2	49.4	24.63	53.4	49.4	34	19.4	0	48.29	53.99	49.4	0	0	0	5.7	5.3	0	0	3.87	0	4	0	0	0	0	0	45.53	2586.75	205	820	49.4	3558.75	306.25	1225	1.34	0.02	1.36	235.14	672000	10892.58	40153	37258.82	21989.85	57938	18410.82	39527.18	21533.82	17993.36	0	-2500	581	59857	0	7392	0	0	0	23584.24	-5590.89	0	0	26.66	26.66	12.63	0	1	0	0	40.3	6161	0	3581	135	41	4630	578	3332	790	2542	290	0	1332.77	1097.77	235	20080.77	-1669.95	18410.82	0	2772	3172	0	522	1427.48	3271	2572.31	362	2116.03	2501	0	0	0	130	603	851	246	0	0	0	0	2818	21533.82	39944.65	30296.4	13581.98	16714.42	8940	5432.72	3507.28	0	0	0	0	0	0	0	0	0	0	160.52	-160.52	0	0	0	39236.4	19175.22	20061.18	0	0	0	0	0	0	0	0	39236.4	19175.22	20061.18	0	348	18268	764.4	57938	18410.82	39527.18	0	0	1856	3525.95	1336	120	41403	38903	0	0	1507	377	2133	879	391	370	4150	0.5	0	0	0	0	564	6161	564	6161	0	0	418	4613	146	1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.91358025	7201	524	52924	421	1660	2	39.51	4.41	39.81	20.2	39.81	0	0	20.31	23.34	16.2	0	0	0	3.2	0	0	0	1.6	23.31	0.3	0	4	0	0	0	14.6	350.25	48	96	16.2	566.25	120	240	0.83	0	0.83	72.56	227172	15302.12	10875	26345.2	2656.28	26036.14	6062.38	19973.77	9425.71	10548.06	0	-3650	0	29686.14	0	11432	0	0	0	14618.33	-4070.27	7172	7172	0	0	17.82	0	0	0	0	17.82	2939	1100	733	125	0	670	50	654	50	604	0	0	19	19	0	6290	-227.63	6062.38	0	0	2023.1	0	0	1847.45	1494	1829.81	0	182.34	105	0	0	0	44	223	310	70	0	0	0	0	1944	9425.71	15488.08	0	0	0	7782	6062.38	1719.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7782	6062.38	1719.63	0	0	0	0	0	0	0	0	7782	6062.38	1719.63	0	0	18254.14	0	26036.14	6062.38	19973.77	0	0	579	806.63	1150	0	12350	9400	0	0	9120	2280	2293	163	391	350	5477	0.3	0	0	0	0	236	2939	236	2939	0	0	0	0	236	2939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.68	7223	134	807131	411	1137	2	48.1	67.26	50.6	48.1	36	14.6	0	47.39	95.34	48.1	4.9	0	0	29.5	0	0	2.45	14.75	0	2.5	0	0	0	0	0	30.9	7746.25	0	0	48.1	10231.25	480	960	0.44	1.02	1.46	628.32	812241	66705.75	92894	155095.2	3054.93	173226.38	63580.94	109645.44	58195.59	51449.85	0	6800	550	176488.38	240	34733	0	10612	0	7796.44	43653.4	25054.44	24554.44	66.06	68.06	44.49	0	0	0	0	112.57	22794	3505	9450	1363	907	10080	440	8900	2530	6370	150	1379.41	9099.58	7137.17	583	66688.58	-3107.64	63580.94	0	7560	5871	8600	539.86	7855.39	6428	10667.97	122	455.36	4385	468	0	0	620	3017	1971	253	0	0	0	0	5711	58195.59	121776.53	120020.9	44199.1	75821.8	29633	21045.28	8587.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149653.91	65244.38	84409.52	240	84.46	155.54	0	0	240	84.46	155.54	149893.91	65328.85	84565.06	0	8291	16789.37	1747.9	173226.38	63580.94	109645.44	0	0	6082	9189.64	7725	7381	89388	96400	0	0	847	212	1733	843	259	600	3647	1	0	0	820	4560	2195.2	24865	2385.2	22794	630	6631	1628.2	15483	757	7311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130.5625	7247	309	97965	422	1555	2	28.1	8.16	28.3	26.9	28.3	0	0	25.76	28	26.1	0	0	0	10.12	0	0	0	6.07	2	0.2	0	0.8	0	0	0	20.03	405	37.5	75	26.1	1485	137.5	275	0.99	0	0.99	43.34	700000	25824.92	29880	21523.87	0	36137	10676.2	25460.8	20674.57	4786.23	0	14000	0	54684	0	32343	0	32547	0	17444.54	-12658.32	0	0	0	0	23.58	0	0	0	0	23.58	1833	1200	1479	134	52	3155	410	703	0	703	0	0	1795	872	923	10761	-84.8	10676.2	0	0	867	0	1434.48	3101.03	6445	1991.06	1050	0	1901	0	0	0	1560	1592	593	274	0	0	0	0	3885	20674.57	31350.77	0	0	0	13796	10676.2	3119.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13796	10676.2	3119.8	0	0	0	0	0	0	0	0	13796	10676.2	3119.8	0	0	22341	0	36137	10676.2	25460.8	0	0	4132	4216.8	800	1190	21760	38000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	1833	148	1833	0	0	0	0	148	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67.88571429	7314	220	306246	442	179	1	86.2	25.52	91.1	77.8	58.7	32.4	0	78.53	95.55	77.8	0	0	0	20.2	8	0	0	10.64	0	4.9	0	0	0	0	0	67.16	3766	488	976	77.8	6790	836	1672	2.59	0.31	2.9	350.14	1400000	319422.94	120925	183799.31	12137.79	162452	43503.87	118948.13	122484.22	-3536.09	0	-150	300	179318	2638	70653	0	17016	0	45414.29	-48950.38	218686	188389	0	0	68.71	33.6	1.5	0	0	103.8	20051	477.43	7197	565	0	2800	126	9266	335	8931	691	0	2830	2737	93	44003.43	-499.56	43503.87	0	9450	2057	5182	5716.14	33222.89	32607	13230.15	3535	1042.04	5220	0	0	0	8111	16262	457	1600	0	0	0	0	11222	122484.22	165988.09	0	0	0	38538	38327.75	210.25	15183	4996.4	10186.6	0	0	0	0	0	0	0	179.71	-179.71	0	0	0	53721	43503.87	10217.13	300	0	300	0	0	2938	0	2938	56659	43503.87	13155.13	35826	113	69854	0	162452	43503.87	118948.13	0	0	4242	4741.56	3768	5577.57	117450	124400	0	0	0	0	0	0	0	0	0	0	0	0	345	2961	1697.4	20608	1668.4	20051	374	3518	0	0	1508.1	18029	152.8	1907	7.5	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.5	7321	220	1850931	411	180	2	117.1	154.24	121.8	116.3	121.8	0	0	102.56	148.05	115.9	0	0	0	26.3	21	0	0	17.76	1.2	4.7	2	0.4	0	0	0	82.62	9671	320	640	100.38	12888.5	320	640	1.28	3.16	4.44	975.25	3500000	147296.97	181250	478599.59	18189.05	334672	88361.68	246310.33	200141.97	46168.36	0	-4900	300	337699	0	34583	0	0	0	22414.78	23753.58	64655	29975	177.68	178.68	10.8	0	0	0	0	189.54	25860	2207.5	11566	920	1432	6566	8854	5588	1824	3764	0	12084	25350.26	11903.26	1363	88343.77	17.91	88361.68	0	0	11026	65027	36653.3	11885.55	21630.25	33676.75	6303	1687.11	3639	0	0	0	5188	6308	10227	799	1573	0	0	0	8614	200141.97	288503.66	282739	95838.41	186900.59	8659	5379.76	3279.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291398	101218.18	190179.83	300	0	300	0	0	16900	4683.5	12216.5	308298	105901.68	202396.33	0	1869	42045	17540	334672	88361.68	246310.33	11300	12600	5595.41	5577.5	2386	14877.5	174600	187900	0	0	0	0	0	0	0	0	0	0	0	0	57	437	3482	37968	2279	25860	1260	12545	2194.4	24770	84.6	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42.2631579	8001	230	872286	442	54	1	143.7	72.69	154.6	135.6	112.5	42.1	0	129.45	152.8	133.6	0	0	0	32.3	29.1	0	0	23.1	10.1	10.9	0	2	0	0	0	97.1	3422.5	40	0	120.2	5839	40	0	2.22	0	2.22	1005.41	4950000	148311.27	230662.5	99428.88	946.09	227509	47314.55	180194.45	70059.69	110134.77	0	-25308	0	252817	0	169193	0	0	0	38982.22	71152.55	33913	25649	0	0	170.53	121.16	0	0	0	291.69	10908	2284	5330	1574	2308	5685	0	11623	767	10276	0	0	7339	6832	507	47051	263.55	47314.55	0	10980	3764	0	1003.2	18626.63	13315	8591.64	2528	52.21	908	0	0	0	2482	7187	774	1224	0	0	0	0	10291	70059.69	117374.24	0	0	0	91266	37187.2	54078.8	56303	15205.59	41097.41	0	0	0	0	0	0	0	0	0	0	0	0	147569	52392.79	95176.21	0	21.22	-21.22	0	0	4800	2871.76	1928.24	152369	55264.55	97104.45	749	1549	80792	7950	227509	47314.55	180194.45	6750	3600	7560	7296.45	2600	5629	230855	230470	0	0	5141	1285	889	153	511	694	3532	0.5	0	0	0	0	1422	14380	1136	10908	286	3472	0	0	856	8211	280	2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190.8636364	8006	220	68454	421	1648	2	14.8	5.7	15.6	14.8	13.8	1.8	0	14.8	18.43	14.8	0	0	0	3.23	0	0	0	1.62	0	0.8	0.4	0	0	0	0	13.19	780	75	200	14.8	1020	100	300	0.72	0	0.72	146.99	409198	12655.84	16830	6103.19	1664.4	19062.62	9370.18	9692.44	7856.58	1835.86	0	-330	0	19392.62	0	13023	0	0	0	12669.22	-10833.36	3752	3752	0	0	24.97	0	0	0	0	24.97	1952	1446	1116	64	0	940	0	2330	400	1930	0	0	1433	1220	213	9281	89.18	9370.18	0	698	867.7	0	0	1605.19	1832	821.09	7	87.6	110	0	0	0	2416	524	100	90	0	0	0	0	1828	7856.58	17226.76	0	0	0	12693	9370.18	3322.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12693	9370.18	3322.82	0	0	0	0	0	0	0	0	12693	9370.18	3322.82	0	0	6369.62	0	19062.62	9370.18	9692.44	0	0	1100	1010.82	2413	1841	16855	16805	0	0	1546	386	800	332	299	442	2259	0.3	0	0	80	872	193.8	2211	193.8	1952	80	1131	0	0	193.8	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136.375	8008	220	171077	814	1124	2	25.1	14.26	26.7	25.1	26.7	0	0	8.69	10.9	25.1	0	0	0	4.9	2	0	0	3.05	0	1.6	0	0	0	0	0	8.49	895	30	60	11.54	1345	180	360	1	0	1	136.23	828000	29941.23	10230	0	728.99	49151.46	12482.5	36668.96	14815.04	21853.92	0	1120	0	48231.46	15806	10585	0	200	0	17542	4311.92	0	0	0	0	0	29.31	0	0	0	29.31	2531	0	2511	1322	1103	5290	0	1018	0	1018	0	0	111	72	39	13886	-1403.5	12482.5	0	0	3993.5	0	0	3790.9	4411	0	206	101.64	461	0	0	0	1850	550	131	348	0	0	0	0	1851	14815.04	27297.54	0	0	0	0	0	0	11785	4737.63	7047.37	0	0	0	0	0	0	0	0	0	0	0	0	11785	4737.63	7047.37	1600	1061.88	538.13	0	0	15806	7744.88	8061.13	27591	12482.5	15108.5	5290	0	16270.46	0	49151.46	12482.5	36668.96	0	0	1169	2572.5	0	0	9670	10790	0	0	5120	1280	1500	64	292	1550	4686	0.75	0	0	0	0	218.8	2531	218.8	2531	0	0	0	0	0	0	218.8	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136.375	8013	319	47687	111	1947	2	28.8	3.97	32.4	28.8	42.9	0	10.5	20.3	20.3	28.8	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	20.3	0	0	0	20.3	0	0	0	1	0	1	42.5	2120000	9657.76	0	0	0	24208	3008	21200	6512.67	14687.33	2580	0	0	24208	17231	0	0	0	0	17542	-2854.67	0	0	0	0	0	0	0	0	0	0	0	0	1353	1066	589	0	0	0	0	0	0	0	0	0	0	3008	0	3008	0	0	1008.5	0	0	1371.17	944	0	0	0	675	0	0	0	374	680	14	44	0	0	0	0	2514	6512.67	9520.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8250	0	8250	0	0	17231	3008	14223	17231	3008	14223	0	0	4397	0	24208	3008	21200	0	0	128	128	300	200	0	0	0	0	1250	312	1040	48	151	350	1901	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.91358025	8020	309	101354	421	1005	1	48.9	8.45	55.9	35.1	45.7	26.3	16.1	35.05	36.57	27.1	0	0	0	7.3	0	0	0	2.92	19.4	7	0	8	0	0	0	24.18	1080	360	720	27.1	1566	522	1044	1.28	0	1.28	183	1356000	20245.89	40457.5	25852.88	3759.15	46566	8836.69	37729.31	17661.24	20068.07	4360	-6035	300	52301	1147	23965	0	0	0	22414.78	-2346.7	8007	8007	0	0	33.32	3.79	0	0	0	37.11	1429	587	2234	0	0	2550	0	1477	0	1477	0	0	550	550	0	8827	9.69	8836.69	0	1741	4914	0	0	2484.87	1638	2107.51	0	197.85	1113	0	0	0	246	480	240	516	0	0	0	0	3465	17661.24	26497.93	0	0	0	17328	8478.96	8849.04	1019	308.12	710.88	0	0	0	0	0	0	0	0	0	0	0	0	18347	8787.08	9559.92	0	49.62	-49.62	0	0	1147	49.62	1097.38	19494	8836.69	10657.31	0	103	22609	0	46566	8836.69	37729.31	0	0	2903	2893.31	647	60	42800	38115	0	0	10651	2663	753	403	253	548	4620	0.9	13314	1250	0	0	133	1352	133	1352	0	0	0	0	133	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	77
64.6	8034	134	257297	814	141	2	48.9	21.44	55	48.9	55	0	0	28.34	29.57	48.9	0	0	0	10.5	0	0	0	4.2	0	6.1	0	0	0	0	0	24.1	137.5	0	0	28.3	617.5	50	200	2	0	2	150.2	2040000	15144.81	39600	13737.34	463.15	75285	9315.04	65969.96	13444.22	52525.75	0	279	0	110526	28879	47795	0	35520	0	35084	17441.75	500	500	0	0	36.37	0	0	0	0	36.37	352	440	3632	1865	1275	1050	0	411	0	411	0	0	352	8	344	9377	-61.96	9315.04	0	0	2998	0	0	2385.41	3152	1428.96	24	78.84	618	0	0	0	283	1844	245	841	0	0	0	0	2759	13444.22	22759.26	0	0	0	12275	3089.79	9185.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12275	3089.79	9185.21	4284	49.25	4234.75	0	0	30083	7150.25	22932.75	42358	10240.04	32117.96	4985	49	28818	925	75285	9315.04	65969.96	280	559	481	542.96	0	0	39600	39600	0	0	2949	737	2080	100	539	368	3824	0.5	0	0	0	0	24	352	24	352	0	0	0	0	24	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190.8636364	8055	115	61904	421	1028	2	18.6	5.16	19.4	17.4	19.4	0	0	16.83	17.78	16.6	0	0	0	4.5	0	0	0	2.25	2	0.8	0	0.8	0	0	0	14.35	856.75	58.75	117.5	16.6	1236.25	100	200	1.11	0	1.11	87.6	600000	28140.35	15085	3952.4	2937.72	18474	4061.81	14412.19	8268	6144.19	0	930	0	17916	0	10572	0	372	0	19491.11	-13346.92	24000	20000	0	0	20.98	0	0	0	0	20.98	555	0	1337	0	0	650	0	1326	561	765	0	0	418	127	291	4286	-224.19	4061.81	0	0	1559	0	0	2562.28	935	433	750	281.72	6	0	0	0	509	468	225	50	0	0	0	0	1741	8268	12329.81	0	0	0	11130	4061.81	7068.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11130	4061.81	7068.19	0	0	0	0	0	0	0	0	11130	4061.81	7068.19	0	0	7344	0	18474	4061.81	14412.19	0	0	953	1177.19	1023	1640	13770	16400	0	0	219	55	1500	240	414	359	2568	0.5	0	0	90	503	94	822	94	555	90	770	0	0	94	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36.28358209	8070	422	829821	411	95	2	73.6	69.15	81.7	73.6	80.6	1.1	0	72.88	102.6	73.6	4.9	0	0	29.5	0	0	1.96	11.8	0	8.1	0	0	0	0	0	59.84	8076.5	175	350	73.6	11460.5	325	950	2	0	2	579.61	3580000	39981.08	143837.5	92240.7	3644.27	177705	67739.88	109965.13	42823.97	67141.16	0	2950	564	173063	0	47656	0	0	0	35084	32057.16	0	0	58.64	58.64	80.66	0	0	0	0	139.32	26718	5524	11171	900	0	9700	290	9307	1710	7597	0	0	4046	3906	140	67656	83.87	67739.88	0	700	7547.5	80	1482	5220.06	6033	6963.15	637	310.25	1116	4190	0	0	1083	3297	2248	1501	1128	0	0	0	12735	42823.97	110563.85	105174	41900.38	63273.62	49550	25839.49	23710.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154724	67739.88	86984.13	0	0	0	0	0	0	0	0	154724	67739.88	86984.13	0	0	22981	0	177705	67739.88	109965.13	0	0	7993	7909.13	3784	150	137375	150300	0	0	7815	1954	2781	633	1078	1151	7597	0.5	0	0	0	0	2314	26718	2314	26718	0	0	1492	17236	822	9482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78.23255814	8106	237	290025	422	1545	2	37	24.17	37.2	37	37.2	0	0	33.77	41.42	37	0	0	0	17	0	0	0	9.35	0	0.2	0	0	0	0	0	22.75	1150	245	1050	32.1	3220	595	2550	1.5	0	1.5	198.02	1380000	54103.29	116460	42292.45	604.85	53805	18213.29	35591.71	23189.07	12402.64	0	-4320	80	106536	0	85701	0	48491	0	26313	-13910.36	6800	6000	0	0	64.17	9.18	0	0	0	73.35	4917	0	4870	1491	280	6423	168	2262	0	2262	0	0	618	276	342	21029	-2815.71	18213.29	0	0	2283.5	0	1112	6168.75	4523	4976.41	884	42.41	1388	0	0	0	420	1723	607	292	0	0	0	0	1811	23189.07	41402.36	0	0	0	31458	18510.92	12947.08	3757	1462.38	2294.63	0	0	0	0	0	0	0	0	0	0	0	0	35215	19973.29	15241.71	0	400	-400	0	0	0	400	-400	35215	20373.29	14841.71	0	0	20750	2160	53805	18213.29	35591.71	2160	0	4836	7651.71	2565	440	117540	115380	0	0	922	230	1400	180	539	420	2769	0.5	0	0	0	0	397	4917	397	4917	0	0	0	0	341	4349	56	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160.6481482	8110	237	62515	422	1139	2	13.2	5.21	15	13.2	15	0	0	12.24	13.68	13.2	2.2	0	0	3.2	0	0	1.32	1.92	0	1.8	0	0	0	0	0	9.76	90	30	60	13	360	120	240	1.22	0	1.22	106.96	480000	11046.97	13200	1465.89	211.12	10792.66	4682.28	6110.38	5439.91	670.47	0	4840	0	17742.66	0	14179	0	11790	0	21440.22	-20769.76	12180	12180	0	0	20.62	0	0	0	0	20.62	2296	0	559	0	0	1095	0	981	0	981	0	0	0	0	0	4931	-248.72	4682.28	0	0	1453.9	0	0	1233.17	760	84.83	257	28.01	573	0	0	0	178	111	139	120	0	0	0	0	1050	5439.91	10122.2	0	0	0	7229	4682.28	2546.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7229	4682.28	2546.72	0	0	0	0	0	0	0	0	7229	4682.28	2546.72	0	0	3563.66	0	10792.66	4682.28	6110.38	0	0	819	1067.72	0	0	10780	15620	0	0	21200	5300	1416	207	511	532	7966	0.15	26500	9000	0	0	142.5	1928	142.5	1928	0	0	0	0	142.5	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	368
